港澳台测试,#genre#
新动漫,http://192.168.31.1/cqyx.php?id=dongman$动态#http://192.168.31.1/cqyx_static.php?id=dongman$静态
国学频道,http://192.168.31.1/cqyx.php?id=guoxue$动态#http://192.168.31.1/cqyx_static.php?id=guoxue$静态
优优宝贝,http://192.168.31.1/cqyx.php?id=youxi$动态#http://192.168.31.1/cqyx_static.php?id=youxi$静态
中华特产,http://192.168.31.1/cqyx.php?id=techan$动态#http://192.168.31.1/cqyx_static.php?id=techan$静态
环球奇观,http://192.168.31.1/cqyx.php?id=car$动态#http://192.168.31.1/cqyx_static.php?id=car$静态
生态环境,http://192.168.31.1/cqyx.php?id=shengtai$动态#http://192.168.31.1/cqyx_static.php?id=shengtai$静态
四海钓鱼,http://192.168.31.1/cqyx.php?id=diaoyu$动态#http://192.168.31.1/cqyx_static.php?id=diaoyu$静态
发现之旅,http://192.168.31.1/cqyx.php?id=faxian$动态#http://192.168.31.1/cqyx_static.php?id=faxian$静态
车迷,http://192.168.31.1/cqyx.php?id=doxtv$动态#http://192.168.31.1/cqyx_static.php?id=doxtv$静态
法治天地,http://192.168.31.1/cqyx.php?id=fazhi$动态#http://192.168.31.1/cqyx_static.php?id=fazhi$静态
金色学堂,http://192.168.31.1/cqyx.php?id=jinse$动态#http://192.168.31.1/cqyx_static.php?id=jinse$静态
收藏天下,http://192.168.31.1/cqyx.php?id=soucang$动态#http://192.168.31.1/cqyx_static.php?id=soucang$静态
财富天下,http://192.168.31.1/cqyx.php?id=caifu$动态#http://192.168.31.1/cqyx_static.php?id=caifu$静态
女性时尚,http://192.168.31.1/cqyx.php?id=nvxing$动态#http://192.168.31.1/cqyx_static.php?id=nvxing$静态
中学生,http://192.168.31.1/cqyx.php?id=qicai$动态#http://192.168.31.1/cqyx_static.php?id=qicai$静态
天元围棋,http://192.168.31.1/cqyx.php?id=weiqi$动态#http://192.168.31.1/cqyx_static.php?id=weiqi$静态
先锋乒羽,http://192.168.31.1/cqyx.php?id=xianfeng$动态#http://192.168.31.1/cqyx_static.php?id=xianfeng$静态
环球旅游,http://192.168.31.1/cqyx.php?id=huanqiulvyou$动态#http://192.168.31.1/cqyx_static.php?id=huanqiulvyou$静态
老故事,http://192.168.31.1/cqyx.php?id=gushi$动态#http://192.168.31.1/cqyx_static.php?id=gushi$静态
摄影频道,http://192.168.31.1/cqyx.php?id=sheying$动态#http://192.168.31.1/cqyx_static.php?id=sheying$静态
靓妆,http://192.168.31.1/cqyx.php?id=liang$动态#http://192.168.31.1/cqyx_static.php?id=liang$静态

爱看咪咕,#genre#
CCTV-1HD,http://192.168.31.1/akmg.php?id=cctv1
CCTV-1HD2,http://192.168.31.1/akmg.php?id=cctv1b
CCTV-2HD,http://192.168.31.1/akmg.php?id=cctv2
CCTV-3HD,http://192.168.31.1/akmg.php?id=cctv3
CCTV-4HD,http://192.168.31.1/akmg.php?id=cctv4
CCTV-4欧洲,http://192.168.31.1/akmg.php?id=cctv4o
CCTV-4美洲,http://192.168.31.1/akmg.php?id=cctv4a
CCTV-5HD,http://192.168.31.1/akmg.php?id=cctv5
CCTV-5HD2,http://192.168.31.1/akmg.php?id=cctv5b
CCTV-5+HD,http://192.168.31.1/akmg.php?id=cctv5p
CCTV-5+HD2,http://192.168.31.1/akmg.php?id=cctv5p2
CCTV-6HD,http://192.168.31.1/akmg.php?id=cctv6
CCTV-7HD,http://192.168.31.1/akmg.php?id=cctv7
CCTV-8HD,http://192.168.31.1/akmg.php?id=cctv8
CCTV-9HD,http://192.168.31.1/akmg.php?id=cctv9
CCTV-10HD,http://192.168.31.1/akmg.php?id=cctv10
CCTV-11HD,http://192.168.31.1/akmg.php?id=cctv11
CCTV-12HD,http://192.168.31.1/akmg.php?id=cctv12
CCTV-13HD,http://192.168.31.1/akmg.php?id=cctv13
CCTV-14HD,http://192.168.31.1/akmg.php?id=cctv14
CCTV-15HD,http://192.168.31.1/akmg.php?id=cctv15
CCTV-17HD,http://192.168.31.1/akmg.php?id=cctv17
CGTN西语,http://192.168.31.1/akmg.php?id=cgtne
CGTN阿语,http://192.168.31.1/akmg.php?id=cgtna
CHC家庭影院,http://192.168.31.1/akmg.php?id=chcjtyy
北京卫视HD,,http://192.168.31.1/akmg.php?id=bjws
东方卫视HD,http://192.168.31.1/akmg.php?id=dfws
东方卫视HD2,http://192.168.31.1/akmg.php?id=dfws2
重庆卫视,http://192.168.31.1/akmg.php?id=cqws
吉林卫视,http://192.168.31.1/akmg.php?id=jlws
辽宁卫视HD,http://192.168.31.1/akmg.php?id=lnws
内蒙古卫视,http://192.168.31.1/akmg.php?id=nmws
宁夏卫视,http://192.168.31.1/akmg.php?id=nxws
甘肃卫视,http://192.168.31.1/akmg.php?id=gsws
青海卫视,http://192.168.31.1/akmg.php?id=qhws
陕西卫视HD,http://192.168.31.1/akmg.php?id=sxws
山东卫视HD,http://192.168.31.1/akmg.php?id=sdws
湖北卫视HD,http://192.168.31.1/akmg.php?id=hubws
湖南卫视HD,http://192.168.31.1/akmg.php?id=hunws
江西卫视HD,http://192.168.31.1/akmg.php?id=jxws
江苏卫视HD,http://192.168.31.1/akmg.php?id=jsws
广东卫视HD,,http://192.168.31.1/akmg.php?id=gdws
广东卫视HD2,,http://192.168.31.1/akmg.php?id=gdws2
大湾区卫视,http://192.168.31.1/akmg.php?id=dwqws
四川卫视HD,http://192.168.31.1/akmg.php?id=scws
新疆卫视,http://192.168.31.1/akmg.php?id=xjws
西藏卫视,http://192.168.31.1/akmg.php?id=xzws
海南卫视,http://192.168.31.1/akmg.php?id=hinws
四海钓鱼,http://192.168.31.1/akmg.php?id=shdy
江苏教育,http://192.168.31.1/akmg.php?id=jsjy
山东教育卫视,http://192.168.31.1/akmg.php?id=sdjy
游戏风云HD,http://192.168.31.1/akmg.php?id=yxfy
欢笑剧场4K,http://192.168.31.1/akmg.php?id=hxjc
东方购物,http://192.168.31.1/akmg.php?id=dfgw
之江纪录,http://192.168.31.1/akmg.php?id=zjjl
杭州综合,http://192.168.31.1/akmg.php?id=hzzh
杭州明珠,http://192.168.31.1/akmg.php?id=hzmz
杭州生活,http://192.168.31.1/akmg.php?id=hzsh
杭州影视,http://192.168.31.1/akmg.php?id=hzys
杭州少儿体育,http://192.168.31.1/akmg.php?id=hzse

咪咕IPTV,#genre#
CCTV1综合HD,http://192.168.31.1/migu.php?id=cctv1
CCTV1综合HD265,http://192.168.31.1/migu.php?id=cctv1h
CCTV2財經HD,http://192.168.31.1/migu.php?id=cctv2
CCTV2財經HD265,http://192.168.31.1/migu.php?id=cctv2h
CCTV3综艺HD,http://192.168.31.1/migu.php?id=cctv3
CCTV4中文国际HD,http://192.168.31.1/migu.php?id=cctv4
CCTV4中文国际HD65,http://192.168.31.1/migu.php?id=cctv4h
CCTV4中文国际-欧洲HD,http://192.168.31.1/migu.php?id=cctv4o
CCTV4中文国际-美洲HD,http://192.168.31.1/migu.php?id=cctv4a
CCTV5体育HD,http://192.168.31.1/migu.php?id=cctv5
CCTV5体育HD265,http://192.168.31.1/migu.php?id=cctv5h
CCTV5+体育赛事HD,http://192.168.31.1/migu.php?id=cctv5p
CCTV6电影HD,http://192.168.31.1/migu.php?id=cctv6
CCTV6电影HD265,http://192.168.31.1/migu.php?id=cctv6h265
CCTV7国防军事HD,http://192.168.31.1/migu.php?id=cctv7
CCTV8电视剧HD,http://192.168.31.1/migu.php?id=cctv8
CCTV8电视剧HD265,http://192.168.31.1/migu.php?id=cctv8h
CCTV9纪录HD,http://192.168.31.1/migu.php?id=cctv9
CCTV10科教HD,http://192.168.31.1/migu.php?id=cctv10
CCTV10科教HD265,http://192.168.31.1/migu.php?id=cctv10h
CCTV11戏曲HD,http://192.168.31.1/migu.php?id=cctv11
CCTV11戏曲HD265,http://192.168.31.1/migu.php?id=cctv11h
CCTV12社会与法HD,http://192.168.31.1/migu.php?id=cctv12
CCTV13新闻,http://192.168.31.1/migu.php?id=cctv13
CCTV13新闻HD,http://192.168.31.1/migu.php?id=cctv13h
CCTV14少儿HD,http://192.168.31.1/migu.php?id=cctv14
CCTV14少儿HD265,http://192.168.31.1/migu.php?id=cctv14h
CCTV15音乐HD,http://192.168.31.1/migu.php?id=cctv15
CCTV17农村农业HD,http://192.168.31.1/migu.php?id=cctv17
CCTV发现之旅,http://192.168.31.1/migu.php?id=fxzl
CCTV中学生,http://192.168.31.1/migu.php?id=zxs
CGTN,http://192.168.31.1/migu.php?id=cgtn
CGTN纪录,http://192.168.31.1/migu.php?id=cgtnjl
CGTN阿拉伯语,http://192.168.31.1/migu.php?id=cgtna
CGTN法语,http://192.168.31.1/migu.php?id=cgtnf
CGTN西班牙语,http://192.168.31.1/migu.php?id=cgtne
CGTN俄语,http://192.168.31.1/migu.php?id=cgtnr
CETV2中教2台*,http://192.168.31.1/migu.php?id=cetv2
CETV3中教3台*,http://192.168.31.1/migu.php?id=cetv3
CETV3中教4台*,http://192.168.31.1/migu.php?id=cetv4
CHC家庭影院*,http://192.168.31.1/migu.php?id=chcjtyy
CHC动作电影*,http://192.168.31.1/migu.php?id=chcdzdy
北京卫视HD,http://192.168.31.1/migu.php?id=bjws
北京卫视HD265,http://192.168.31.1/migu.php?id=bjwsh
东方卫视HD,http://192.168.31.1/migu.php?id=dfws
东方卫视HD265,http://192.168.31.1/migu.php?id=dfwsh
天津卫视HD,http://192.168.31.1/migu.php?id=tjws
重庆卫视,http://192.168.31.1/migu.php?id=cqws
黑龙江卫视HD,http://192.168.31.1/migu.php?id=hljws
黑龙江卫视HD265,http://192.168.31.1/migu.php?id=hljwsh
吉林卫视,http://192.168.31.1/migu.php?id=jlws
辽宁卫视HD,http://192.168.31.1/migu.php?id=lnws
辽宁卫视HD265,http://192.168.31.1/migu.php?id=lnwsh
内蒙古卫视,http://192.168.31.1/migu.php?id=nmws
宁夏卫视,http://192.168.31.1/migu.php?id=nxws
甘肃卫视,http://192.168.31.1/migu.php?id=gsws
青海卫视,http://192.168.31.1/migu.php?id=qhws
陕西卫视,http://192.168.31.1/migu.php?id=sxws
河北卫视,http://192.168.31.1/migu.php?id=hbws
山西卫视,http://192.168.31.1/migu.php?id=sxiws
山东卫视HD,http://192.168.31.1/migu.php?id=sdws
山东卫视HD2,http://192.168.31.1/migu.php?id=sdwsh
安徽卫视HD,http://192.168.31.1/migu.php?id=ahws
安徽卫视HD265,http://192.168.31.1/migu.php?id=ahwsh
河南卫视,http://192.168.31.1/migu.php?id=hnws
湖北卫视HD,http://192.168.31.1/migu.php?id=hubws
湖北卫视HD265,http://192.168.31.1/migu.php?id=hubwsh
湖南卫视HD,http://192.168.31.1/migu.php?id=hunws
湖南卫视HD265,http://192.168.31.1/migu.php?id=hunwsh
江西卫视HD,http://192.168.31.1/migu.php?id=jxws
江苏卫视HD,http://192.168.31.1/migu.php?id=jsws
江苏卫视HD265,http://192.168.31.1/migu.php?id=jswsh
浙江卫视HD,http://192.168.31.1/migu.php?id=zjws
东南卫视,http://192.168.31.1/migu.php?id=dnws
广东卫视HD,http://192.168.31.1/migu.php?id=gdws
广东卫视HD265,http://192.168.31.1/migu.php?id=gdwsh
深圳卫视HD,http://192.168.31.1/migu.php?id=szws
大湾区卫视,http://192.168.31.1/migu.php?id=dwqws
广西卫视,http://192.168.31.1/migu.php?id=gxws
云南卫视,http://192.168.31.1/migu.php?id=ynws
贵州卫视,http://192.168.31.1/migu.php?id=gzws
四川卫视,http://192.168.31.1/migu.php?id=scws
四川卫视HD,http://192.168.31.1/migu.php?id=scwsh
新疆卫视,http://192.168.31.1/migu.php?id=xjws
兵团卫视,http://192.168.31.1/migu.php?id=btws
西藏卫视,http://192.168.31.1/migu.php?id=xzws
海南卫视,http://192.168.31.1/migu.php?id=hinws
北京纪实科教,http://192.168.31.1/migu.php?id=bjjskj
四海钓鱼,http://192.168.31.1/migu.php?id=shdy
上海新闻综合,http://192.168.31.1/migu.php?id=shxwzh
第一財經,http://192.168.31.1/migu.php?id=dycj
东方影视,http://192.168.31.1/migu.php?id=dfys
上视都市,http://192.168.31.1/migu.php?id=shds
上视纪实人文,http://192.168.31.1/migu.php?id=shjs
上海ICS,http://192.168.31.1/migu.php?id=shics
哈哈炫动,http://192.168.31.1/migu.php?id=hhxd
乐游HD,http://192.168.31.1/migu.php?id=ly
五星体育,http://192.168.31.1/migu.php?id=wxty
游戏风云,http://192.168.31.1/migu.php?id=yxfy
劲爆体育,http://192.168.31.1/migu.php?id=jbty
魅力足球,http://192.168.31.1/migu.php?id=mlzq
漳县综合 甘肃,http://192.168.31.1/migu.php?id=zxzh
临洮电视台 甘肃,http://192.168.31.1/migu.php?id=lttv
陇西电视台 甘肃,http://192.168.31.1/migu.php?id=lxtv
岷县电视台 甘肃,http://192.168.31.1/migu.php?id=minxtv
昌黎综合 河北,http://192.168.31.1/migu.php?id=clzh
SDETV山东教育,http://192.168.31.1/migu.php?id=sdjy
国学频道,http://192.168.31.1/migu.php?id=gxpd
金鹰纪实,http://192.168.31.1/migu.php?id=jyjs
江苏城市,http://192.168.31.1/migu.php?id=jscs
江苏综艺,http://192.168.31.1/migu.php?id=jszy
江苏公共新闻,http://192.168.31.1/migu.php?id=jsgg
江苏教育,http://192.168.31.1/migu.php?id=jsjy
江苏国际,http://192.168.31.1/migu.php?id=jsgj
江苏影视,http://192.168.31.1/migu.php?id=jsys
江苏体育休闲,http://192.168.31.1/migu.php?id=jsty
江苏学习,http://192.168.31.1/migu.php?id=jsxx
好享购物,http://192.168.31.1/migu.php?id=hxgw
江苏靓妆,http://192.168.31.1/migu.php?id=jslz
优漫卡通,http://192.168.31.1/migu.php?id=ymkt
无锡新闻综合,http://192.168.31.1/migu.php?id=wxxwzh
苏州新闻综合,http://192.168.31.1/migu.php?id=szxwzh
泰州新闻综合,http://192.168.31.1/migu.php?id=tz1
淮安新闻综合,http://192.168.31.1/migu.php?id=haxwzh
镇江新闻综合,http://192.168.31.1/migu.php?id=zjxwzh
徐州新闻综合,http://192.168.31.1/migu.php?id=xzxwzh
连云港新闻综合,http://192.168.31.1/migu.php?id=lygxwzh
广东影视,http://192.168.31.1/migu.php?id=gdys
嘉佳卡通,http://192.168.31.1/migu.php?id=jjkt
爱国影展,http://192.168.31.1/migu.php?id=agyz
爆款动画电影,http://192.168.31.1/migu.php?id=bkdhdy
纯爱文艺影院,http://192.168.31.1/migu.php?id=cawyyy
CBA经典,http://192.168.31.1/migu.php?id=cbajd
成龙作品集,http://192.168.31.1/migu.php?id=clzpj
CUVA频道,http://192.168.31.1/migu.php?id=cuva
电竞风云,http://192.168.31.1/migu.php?id=djfy
大咖在现场,http://192.168.31.1/migu.php?id=dkzxc
掼蛋精英赛*,http://192.168.31.1/migu.php?id=gdjys
郭富城影院,http://192.168.31.1/migu.php?id=gfcyy
高分影院,http://192.168.31.1/migu.php?id=gfyy
国际剧场,http://192.168.31.1/migu.php?id=gjjc
古龙作品集,http://192.168.31.1/migu.php?id=glzpj
高能烧脑时刻,http://192.168.31.1/migu.php?id=gnslsk
高清大片,http://192.168.31.1/migu.php?id=gqdp
过瘾爽片,http://192.168.31.1/migu.php?id=gysp
红色谍战剧场,http://192.168.31.1/migu.php?id=hsdzjc
红色轮播台,http://192.168.31.1/migu.php?id=hslbt
怀旧老片,http://192.168.31.1/migu.php?id=hjlp
环游世界,http://192.168.31.1/migu.php?id=hysj
经典动画大集合,http://192.168.31.1/migu.php?id=jddh
经典放映厅,http://192.168.31.1/migu.php?id=jdfyt
经典深圳旁边电影,http://192.168.31.1/migu.php?id=jdxgdy
健康中国,http://192.168.31.1/migu.php?id=jkzg
军旅剧场,http://192.168.31.1/migu.php?id=jljc
军事大片,http://192.168.31.1/migu.php?id=jsdp
僵尸剧场,http://192.168.31.1/migu.php?id=jsjc
金庸频道,http://192.168.31.1/migu.php?id=jypd
解压影院,http://192.168.31.1/migu.php?id=jyyy
开心麻花剧场,http://192.168.31.1/migu.php?id=kxmhjc
梁朝伟影院*,http://192.168.31.1/migu.php?id=lcwyy
刘德华影院,http://192.168.31.1/migu.php?id=ldhyy
林正英剧场,http://192.168.31.1/migu.php?id=lzyjc
咪咕24小时体育,http://192.168.31.1/migu.php?id=mg24hty
咪咕独家放送,http://192.168.31.1/migu.php?id=mgdjfs
美国电影时刻,http://192.168.31.1/migu.php?id=mgdysk
MiguC Live,http://192.168.31.1/migu.php?id=miguc
梅西经典回顾*,http://192.168.31.1/migu.php?id=mxjdhg
NBA经典,http://192.168.31.1/migu.php?id=nbajd
欧洲足球风云,http://192.168.31.1/migu.php?id=ozzqfy
全民热练24小时轮播台*,http://192.168.31.1/migu.php?id=qmrl
热剧联播,http://192.168.31.1/migu.php?id=rjlb
试胆大会,http://192.168.31.1/migu.php?id=sddh
少林真功夫,http://192.168.31.1/migu.php?id=slzgf
悦看大屏,http://192.168.31.1/migu.php?id=snh
赛事最经典,http://192.168.31.1/migu.php?id=sszjd
体坛名栏汇,http://192.168.31.1/migu.php?id=ttmlh
泰想看电影,http://192.168.31.1/migu.php?id=txhdy
体育影视佳作,http://192.168.31.1/migu.php?id=tyys
五大联赛经典,http://192.168.31.1/migu.php?id=wdlsjd
吴京作品集,http://192.168.31.1/migu.php?id=wjzpj
王牌对王牌,http://192.168.31.1/migu.php?id=wpdwp
温情催泪影院,http://192.168.31.1/migu.php?id=wqclyy
乡村振兴,http://192.168.31.1/migu.php?id=xczx
喜剧联盟,http://192.168.31.1/migu.php?id=xjlm
新片放映厅,http://192.168.31.1/migu.php?id=xpfyt
西域风情,http://192.168.31.1/migu.php?id=xyfq
印度神片,http://192.168.31.1/migu.php?id=ydsp
运动员演戏,http://192.168.31.1/migu.php?id=ydyxx
粤听粤爱,http://192.168.31.1/migu.php?id=ytya
影像俄罗斯,http://192.168.31.1/migu.php?id=yxels
张国荣影院,http://192.168.31.1/migu.php?id=zgryy
智慧养老,http://192.168.31.1/migu.php?id=zhyl
走进艺术,http://192.168.31.1/migu.php?id=zjys
致敬英雄,http://192.168.31.1/migu.php?id=zjyx
最强综艺趴,http://192.168.31.1/migu.php?id=zqzyp
周润发影院,http://192.168.31.1/migu.php?id=zrfyy
周星驰影院,http://192.168.31.1/migu.php?id=zxcyy
综艺现场,http://192.168.31.1/migu.php?id=zyxc

百视通,#genre#
CCTV16-4K,http://192.168.31.1/bestv.php?id=cctv16hd4k/15000000
CCTV-4K,http://192.168.31.1/bestv.php?id=cctv4k/15000000
欢笑剧场4k,http://192.168.31.1/bestv.php?id=hxjc4k/15000000
CCTV1 8M,http://192.168.31.1/bestv.php?id=cctv1hd8m/8000000
CCTV2 8M,http://192.168.31.1/bestv.php?id=cctv2hd8m/8000000
CCTV3 8M,http://192.168.31.1/bestv.php?id=cctv38m/8000000
CCTV4 8M,http://192.168.31.1/bestv.php?id=cctv4hd8m/8000000
CCTV5 8M,http://192.168.31.1/bestv.php?id=cctv58m/8000000
CCTV5+ 8M,http://192.168.31.1/bestv.php?id=cctv5phd8m/8000000
CCTV6 8M,http://192.168.31.1/bestv.php?id=cctv6hd8m/8000000
CCTV7 8M,http://192.168.31.1/bestv.php?id=cctv7hd8m/8000000
CCTV8 8M,http://192.168.31.1/bestv.php?id=cctv8hd8m/8000000
CCTV9 8M,http://192.168.31.1/bestv.php?id=cctv9hd8m/8000000
CCTV10 8M,http://192.168.31.1/bestv.php?id=cctv10hd8m/8000000
CCTV11 8M,http://192.168.31.1/bestv.php?id=cctv11hd8m/8000000
CCTV12 8M,http://192.168.31.1/bestv.php?id=cctv12hd8m/8000000
CCTV13 8M,http://192.168.31.1/bestv.php?id=cctv13xwhd8m/8000000
CCTV14 8M,http://192.168.31.1/bestv.php?id=cctvsehd8m/8000000
CCTV15 8M,http://192.168.31.1/bestv.php?id=cctv15hd8m/8000000
CCTV16 8M,http://192.168.31.1/bestv.php?id=cctv16hd8m/8000000
CCTV17 8M,http://192.168.31.1/bestv.php?id=cctv17hd8m/8000000
江苏卫视 8M,http://192.168.31.1/bestv.php?id=jswshd8m/8000000
广西卫视 8M,http://192.168.31.1/bestv.php?id=gxwshd8m/8000000
四川卫视 8M,http://192.168.31.1/bestv.php?id=scwshd/8000000
湖南卫视 8M,http://192.168.31.1/bestv.php?id=hunanwshd8m/8000000
浙江卫视 8M,http://192.168.31.1/bestv.php?id=zjwshd8m/8000000
东方卫视 8M,http://192.168.31.1/bestv.php?id=dfwshd8m/8000000
北京卫视 8M,http://192.168.31.1/bestv.php?id=bjwshd8m/8000000
天津卫视 8M,http://192.168.31.1/bestv.php?id=tjwshd8m/8000000
辽宁卫视 8M,http://192.168.31.1/bestv.php?id=lnwshd8m/8000000
安徽卫视 8M,http://192.168.31.1/bestv.php?id=ahwshd8m/8000000
黑龙江卫视 8M,http://192.168.31.1/bestv.php?id=hljwshd8m/8000000
广东卫视 8M,http://192.168.31.1/bestv.php?id=gdwshd8m/8000000
深圳卫视 8M,http://192.168.31.1/bestv.php?id=szwshd8m/8000000
湖北卫视 8M,http://192.168.31.1/bestv.php?id=hubeiws8m/8000000
吉林卫视 8M,http://192.168.31.1/bestv.php?id=jlwshd8m/8000000
山东卫视 8M,http://192.168.31.1/bestv.php?id=sdws8m/8000000
江西卫视 8M,http://192.168.31.1/bestv.php?id=jxws8m/8000000
河南卫视 8M,http://192.168.31.1/bestv.php?id=hnwshd8m/8000000
河北卫视 8M,http://192.168.31.1/bestv.php?id=hbwshd8m/8000000
甘肃卫视 8M,http://192.168.31.1/bestv.php?id=gswshd8m/8000000
重庆卫视 8M,http://192.168.31.1/bestv.php?id=cqws8m/8000000
东南卫视 8M,http://192.168.31.1/bestv.php?id=dnwshd8m/8000000
云南卫视 8M,http://192.168.31.1/bestv.php?id=ynwshd8m/8000000
贵州卫视 8M,http://192.168.31.1/bestv.php?id=gzwshd8m/8000000
海南卫视 8M,http://192.168.31.1/bestv.php?id=hainanwshd8m/8000000
欢笑剧场 8M,http://192.168.31.1/bestv.php?id=hxjc8m/8000000
快乐垂钓 8M,http://192.168.31.1/bestv.php?id=klcd8m/8000000
金鹰纪实 8M,http://192.168.31.1/bestv.php?id=jyjs8m/8000000
戏曲精选 8M,http://192.168.31.1/bestv.php?id=xqjx8m/8000000
上海第一財經 8M,http://192.168.31.1/bestv.php?id=dycjhd8m/8000000
上视新闻 8M,http://192.168.31.1/bestv.php?id=xwzhhd8m/8000000
上海都市 8M,http://192.168.31.1/bestv.php?id=dshd8m/8000000
上海纪实 8M,http://192.168.31.1/bestv.php?id=jspdhd/4000000
东方影视 8M,http://192.168.31.1/bestv.php?id=dfyshd8m/8000000
五星体育 8M,http://192.168.31.1/bestv.php?id=wxtyhd8m/8000000
上视外语 8M,http://192.168.31.1/bestv.php?id=icshd8m/8000000
七彩戏剧 8M,http://192.168.31.1/bestv.php?id=qcxjhd8m/8000000
上海教育 8M,http://192.168.31.1/bestv.php?id=setvhd/8000000
全纪实 8M,http://192.168.31.1/bestv.php?id=qjshd8m/8000000
生活时尚 8M,http://192.168.31.1/bestv.php?id=shss8m/8000000
新视觉 8M,http://192.168.31.1/bestv.php?id=xsjhd8m/8000000
游戏风云 8M,http://192.168.31.1/bestv.php?id=yxfy8m/8000000
热门综艺 8M,http://192.168.31.1/bestv.php?id=rmzy8m/8000000
超级体育 8M,http://192.168.31.1/bestv.php?id=qcsj8m/8000000
健康养生 8M,http://192.168.31.1/bestv.php?id=jkys8m/8000000
百变课堂 8M,http://192.168.31.1/bestv.php?id=bbkt8m/8000000
看天下精选 8M,http://192.168.31.1/bestv.php?id=ktxjx8m/8000000
华语影院 8M,http://192.168.31.1/bestv.php?id=hyyy8m/8000000
电竞天堂 8M,http://192.168.31.1/bestv.php?id=djtt8m/8000000
青春动漫 8M,http://192.168.31.1/bestv.php?id=qcdm8m/8000000
宝宝动画 8M,http://192.168.31.1/bestv.php?id=bbdh8m/8000000
星光影院 8M,http://192.168.31.1/bestv.php?id=xgyy8m/8000000
谍战剧场 8M,http://192.168.31.1/bestv.php?id=dzjc8m/8000000
全球大片 8M,http://192.168.31.1/bestv.php?id=qqdp8m/8000000
热门剧场 8M,http://192.168.31.1/bestv.php?id=rmjc8m/8000000
陶瓷高清 8M,http://192.168.31.1/bestv.php?id=taocihd/8000000
中国教育-1 8M,http://192.168.31.1/bestv.php?id=zgjy1t8m/8000000
中国教育-4 8M,http://192.168.31.1/bestv.php?id=zgjy4hd8m/8000000
卡酷少儿 8M,http://192.168.31.1/bestv.php?id=kkse8m/8000000
纪实科教 8M,http://192.168.31.1/bestv.php?id=dajs8m/8000000
茶频道 8M,http://192.168.31.1/bestv.php?id=cpdhdavs8m/8000000
足球高清 8M,http://192.168.31.1/bestv.php?id=zqpd8m/8000000
炫动卡通 8M,http://192.168.31.1/bestv.php?id=hhxd8m/8000000
东方財經 8M,http://192.168.31.1/bestv.php?id=dfcjhd8m/8000000
都市剧场 8M,http://192.168.31.1/bestv.php?id=dsjc8m/8000000
动漫秀场 8M,http://192.168.31.1/bestv.php?id=dmxc8m/8000000
法治天地 8M,http://192.168.31.1/bestv.php?id=fztd8m/8000000
魅力足球 8M,http://192.168.31.1/bestv.php?id=mlyyhd8m/8000000

蜀小果,#genre#
CCTV-1 综合,http://192.168.31.1/sxg.php?id=CCTV-1H265_4000
CCTV-2 財經,http://192.168.31.1/sxg.php?id=CCTV-2H265_4000
CCTV-3 综艺,http://192.168.31.1/sxg.php?id=CCTV-3H265_4000
CCTV-4 中文国际,http://192.168.31.1/sxg.php?id=CCTV-4H265_4000
CCTV-5 体育,http://192.168.31.1/sxg.php?id=CCTV-5H265_4000
CCTV-5+ 体育赛事,http://192.168.31.1/sxg.php?id=CCTV-5plusH265_4000
CCTV-6 电影,http://192.168.31.1/sxg.php?id=CCTV-6H265_4000
CCTV-7 国防军事,http://192.168.31.1/sxg.php?id=CCTV-7H265_4000
CCTV-8 电视剧,http://192.168.31.1/sxg.php?id=CCTV-8H265_4000
CCTV-9 纪录,http://192.168.31.1/sxg.php?id=CCTV-9H265_4000
CCTV-10 科教,http://192.168.31.1/sxg.php?id=CCTV-10H265_4000
CCTV-11 戏曲,http://192.168.31.1/sxg.php?id=CCTV-11-H265_4000
CCTV-12 社会与法,http://192.168.31.1/sxg.php?id=CCTV-12H265_4000
CCTV-13 新闻,http://192.168.31.1/sxg.php?id=CCTV-xw_4000
CCTV-14 少儿,http://192.168.31.1/sxg.php?id=CCTV-14H265_4000
CCTV-15 音乐,http://192.168.31.1/sxg.php?id=CCTV-15-yyH265_4000
CCTV-16 奥林匹克,http://192.168.31.1/sxg.php?id=CCTV-16_4000
CCTV-16 奥林匹克 4K,http://192.168.31.1/sxg.php?id=CCTV-16-4K_8000
CCTV-17 农业农村,http://192.168.31.1/sxg.php?id=CCTV-17_4000
CCTV-4K 超高清,http://192.168.31.1/sxg.php?id=ys4Kcq_2000
4K超高清电影 4K,http://192.168.31.1/sxg.php?id=emdy4k_8000
欢笑剧场4K,http://192.168.31.1/sxg.php?id=hxjc-4k_8000
凤凰中文,http://192.168.31.1/sxg.php?id=test1_4000
